OriginStopId;DestinationStopId;Distance
21205;21207;328
31857;31859;257
11440;11438;268
11596;11594;222
11857;40001;2654
13600;13598;1696
21279;21153;1482
11902;11900;264
11264;11260;623
100035;100034;1036
12255;12257;466
21938;21936;264
31007;31009;178
30890;30888;327
21396;21394;424
41295;41297;316
21862;21830;1648
20185;20020;904
21053;21055;162
22128;22122;326
13563;13565;388
40488;40464;283
12233;10656;4974
12292;12290;357
20252;20244;288
10121;10088;816
30787;31631;712
41213;41215;277
10898;10896;904
50372;50371;229
40612;40608;187
13836;13834;5410
30738;30736;254
31740;31738;149
13104;13106;301
40070;40066;514
30638;31520;618
10901;10937;685
10202;10200;403
30584;30582;474
12200;12062;594
30713;30709;234
10361;11929;1318
30133;30253;606
40942;40940;849
10744;10742;290
50057;50326;130
50334;50345;861
21993;21095;318
30042;30040;812
11405;11407;674
40989;40991;386
30241;30243;405
50891;50009;429
30348;30060;2175
40330;40328;254
31526;31901;397
11307;11209;1845
21665;21667;759
10224;10321;476
21632;21630;323
32022;32018;345
40141;40143;401
12171;12173;327
12959;13000;714
13385;13107;164
30849;30850;325
10287;10271;535
31091;31093;334
12054;12052;298
10051;10101;614
12138;12136;311
50011;50013;371
40373;40271;348
20969;20971;292
20593;20595;228
50898;50009;413
50674;50672;1092
20051;20053;483
40475;40503;316
13164;14329;401
12585;12589;489
21985;21987;275
12750;12748;180
21157;21169;672
10580;41138;307
11134;11132;2139
30866;30816;280
31128;31126;246
100034;100033;775
30332;30344;371
10522;10520;344
12811;12807;209
21362;22521;727
50048;50046;420
20086;20084;276
31927;31929;324
20273;20275;208
12307;12291;351
21548;21546;362
20240;20238;360
31824;31822;399
30897;30859;356
30500;30498;288
1000235;1000223;645
40363;40365;266
30847;32027;792
10368;10366;211
13708;13694;317
21702;21700;420
13953;13955;202
12491;12493;256
12208;12206;231
31962;31960;577
12767;12797;642
50240;50226;214
11288;11286;367
40308;40290;149
30878;30799;793
41138;40681;439
13392;12334;241
41165;41163;687
20579;20581;225
11261;11265;513
13633;13635;1037
20697;20703;158
21679;21681;251
21833;21835;571
20733;20735;304
40162;40160;376
13632;13940;1304
50118;50116;271
11064;11062;900
31481;31483;294
100041;100047;5130
50966;50964;426
12438;12489;318
30381;30383;2035
31266;31264;146
22273;22085;175
50235;50237;228
20026;20192;364
10875;10877;888
12339;12341;222
50331;50333;367
30579;30576;423
12764;12762;225
30018;10372;272
12278;12276;179
30514;30512;330
12439;12430;397
51218;51216;417
11218;11216;396
30974;30972;147
10272;10270;430
20427;20429;303
14226;14224;342
40837;40839;247
40647;40653;394
21158;21156;691
40683;40685;204
11999;12000;358
21172;21170;563
41017;41059;757
100048;100047;10278
21755;21744;432
20226;20224;270
11687;13971;465
20068;20214;659
10639;10641;432
12631;12633;205
10659;13164;849
10241;12059;773
30716;30060;261
10076;10549;713
50604;50602;308
40920;40922;164
51064;51062;1341
12124;12122;216
31573;31571;488
50202;50020;951
20192;20186;314
11984;11976;104
50448;50514;355
22514;22539;443
11435;11432;154
13432;13430;328
12547;12549;217
20187;20263;601
12437;12508;332
12701;12703;266
12988;12986;234
31689;31691;155
50471;50473;178
13163;10661;296
31467;31469;361
40548;40522;136
31313;31315;366
12317;12369;302
11015;11017;3061
40669;40671;345
50434;50454;674
21595;21597;518
40364;40186;333
50860;50862;277
10791;10793;1227
20262;20256;215
13425;13427;178
50387;50389;602
20323;20321;392
21063;22275;411
21631;21689;281
21971;21973;408
21534;21532;479
40828;40831;458
20796;20794;419
22086;22272;158
21221;21143;3261
14216;11358;570
13717;13719;897
41094;40422;126
41299;40317;368
20950;20948;150
30606;31516;343
30598;30596;282
20441;20443;280
22412;22410;417
10102;10031;1203
40497;40495;187
13106;13386;178
31587;31585;463
10356;10128;576
50034;50032;289
100043;100041;4407
40037;40241;491
21749;21751;152
50249;50251;211
20072;20070;409
50541;50543;548
50025;50027;273
50980;50978;1020
11712;11714;113
50244;50245;185
10211;10231;934
50317;50319;190
10569;10571;300
11974;11964;161
11938;11932;474
20334;20320;674
12567;12636;295
51204;51202;295
21330;20098;481
50637;50633;2872
12409;12411;139
40307;40309;315
14219;11227;1416
31906;31904;400
50494;50492;325
30040;30513;608
14009;14011;961
40102;40159;434
10322;10213;358
20770;20754;224
10102;10197;4963
10362;11853;1137
12157;12159;239
10151;10153;228
41003;41005;682
40798;40795;203
22459;22461;1388
30946;30944;137
31499;31502;192
30424;30435;490
30676;30670;298
20992;20990;313
40038;40036;166
100044;100042;3278
22389;22388;793
11051;11839;422
12654;12652;419
21340;21338;224
12853;12855;263
51348;51350;1917
11496;11494;178
20857;20853;313
14004;14002;1615
21442;22400;1420
50151;50153;235
20413;20415;321
14352;14350;362
31684;31682;374
12269;12271;408
10653;10655;331
50153;50167;157
12289;12315;348
11389;11388;202
20607;20609;219
31530;31528;756
50109;50111;443
10146;10144;415
31100;31098;250
10322;10070;932
11148;11146;799
11320;11319;167
50345;50347;166
20079;20751;1279
1000311;1000312;879
10503;10517;516
20065;20067;303
12807;12808;195
32020;30842;503
21869;21847;264
10329;10439;966
10953;10782;412
31457;31460;331
30682;30680;276
51078;51076;448
20784;20874;449
21697;21674;836
12867;12717;258
1000228;1000229;1234
21847;21849;408
10193;10195;410
11071;11073;563
13619;13621;1163
40302;40300;400
10695;10697;278
31477;31481;444
20233;20244;268
50952;50950;502
13607;13927;520
11958;11956;326
51069;51071;328
12063;10617;710
30296;22220;516
32032;32030;688
10227;10233;1123
13778;13724;11926
32037;32039;200
40620;40652;380
31564;31566;238
20256;20303;484
30320;31151;135
11762;11760;318
1000218;1000217;1844
20997;20999;225
13628;13626;663
30687;30689;192
21930;22290;798
40260;40258;349
31411;31413;257
10884;10882;569
11916;11914;189
31272;30272;927
31299;31301;320
31453;31455;175
13591;13593;873
21219;21221;260
20602;20600;214
30724;30722;228
21735;21737;221
21221;21106;1220
40071;40073;339
21581;21583;604
30208;30206;168
11468;11466;112
10121;10094;728
11029;11031;262
21952;21950;338
40853;40870;277
31522;31524;239
10772;10770;568
40622;40620;178
31420;31418;321
11279;11281;659
10090;10211;472
50089;50379;499
31015;31013;356
22277;22279;435
10825;10811;284
40627;40629;132
13035;13037;243
14350;10366;287
20519;20517;263
10527;10529;183
30654;30048;314
50368;50366;324
50691;50681;361
21331;21333;223
10128;10065;767
13727;11759;1944
13091;12721;283
41012;41010;1448
31231;31233;458
13822;13820;1230
30557;30561;370
21137;21139;435
30802;30862;302
22083;22085;398
30570;30568;233
40433;40435;237
12881;12883;200
40781;40783;149
21813;21811;1484
50875;50877;381
20456;20504;132
10507;10505;316
32023;32025;364
12121;12147;250
30841;30843;752
11888;10492;207
13474;13472;462
31439;31441;111
10008;10241;876
30493;30495;150
40414;40412;175
22522;22520;545
30131;30133;267
30227;30163;380
30888;30874;238
10015;10241;875
21123;21125;304
11841;11838;269
20462;20460;656
21730;21728;354
30845;30785;766
12695;12696;186
51334;51336;309
11260;11258;239
22069;22071;315
40328;40340;335
11776;11774;554
20230;20226;201
50716;50714;293
10889;10891;1662
30871;30825;348
11007;11159;386
12542;12474;287
20975;21001;235
40014;40445;391
31029;31027;174
12519;12521;444
41143;41145;267
11043;11045;1103
31810;31808;550
50294;50042;314
10165;10167;360
14121;14123;337
10329;10333;349
31656;31654;1431
21625;21656;536
20630;20628;284
40899;40894;463
22454;22452;781
50508;50446;305
30255;30005;465
14338;14336;293
31295;31299;624
20254;20252;154
21372;21325;290
31434;31432;240
11419;11421;520
22049;22190;959
40265;40267;420
21367;21345;246
11274;11272;654
50390;50756;491
12700;10638;456
31063;31065;239
10758;10756;331
31647;31649;1392
12152;12150;243
12306;12304;165
12668;12666;167
11359;14217;559
12646;14337;268
11482;11480;186
21143;21155;634
51083;51085;376
13976;13974;690
41220;41218;581
12514;12512;215
13940;13630;1168
41134;41117;331
21499;21501;333
30420;30410;392
10322;10047;692
40419;40421;266
1000214;1000215;968
11654;13705;362
31245;31316;201
50424;51275;535
21416;22254;827
30556;30554;844
10370;11897;83
13614;13612;468
11862;11852;348
21354;21352;346
40471;40063;306
20972;20970;348
20087;20089;233
20241;20243;220
12174;12172;237
30010;31864;642
31314;31312;291
31391;31359;405
40025;40035;354
10123;10357;368
51170;51168;1364
12987;12989;344
30464;30462;226
10938;10936;382
10595;10597;191
31431;31433;276
12432;12440;126
20276;20274;224
20659;20664;321
11480;11478;331
21974;21972;436
50474;50472;182
12190;10282;457
13484;13482;301
1000231;1000230;2427
21125;21123;302
11361;10799;320
100046;100042;6982
21278;21276;125
21756;21755;294
50827;50829;508
11595;11597;238
20547;20549;153
12219;12747;405
21871;21859;396
11276;11292;1362
31856;31854;398
50981;50983;291
31584;31586;1671
13720;13718;328
100045;100041;2963
20700;20536;256
20759;20819;380
1000230;1000229;1553
20783;20785;160
12291;12293;186
30158;30156;281
21824;21920;472
10632;10630;511
40121;40088;247
30857;30893;600
21097;21115;323
40571;40559;186
13422;11438;425
20326;20194;475
50362;50357;156
30887;30889;354
50675;50677;416
10985;10987;387
40230;40222;261
20027;20263;849
11021;11019;364
40195;40177;469
20581;20593;376
10101;10325;667
20360;20358;320
13636;13634;1208
31513;31515;369
21738;21736;205
50355;50357;501
22402;21984;802
51217;51219;425
40001;40009;576
30345;30347;595
13601;13603;3275
40898;40896;316
14227;14229;595
12460;12508;251
50014;50012;341
40679;40437;320
50163;50160;425
21633;21635;200
21855;21857;423
50009;50713;6078
13864;13846;265
50168;50166;363
50703;50708;196
13853;13841;378
30971;30973;174
30380;30378;1433
22140;21591;6895
40087;40877;248
20430;20428;404
10323;10329;577
30750;30904;1139
11632;11630;147
20206;20204;168
21668;21666;204
11241;11035;288
1000314;1000313;681
30534;30532;339
12069;12071;259
31737;31739;1926
30280;30140;488
21701;21703;578
10831;10833;304
11090;11088;705
40966;40932;356
11115;13076;3253
20867;20869;248
20185;20024;735
11221;11223;467
11701;11699;2976
40461;40475;423
40760;40758;224
21868;21864;380
40066;40740;559
30053;30055;481
40570;40572;247
21502;21500;328
40692;41134;289
10706;10688;1790
30285;30289;388
50794;50792;353
11250;10714;140
10408;10406;352
21857;21865;1019
12515;12517;197
22527;21528;285
40656;40644;222
12821;12823;366
20054;20052;508
21328;21322;273
50813;50815;258
13590;13922;1238
12068;12064;391
11738;13713;1192
10275;10277;339
13878;11444;3747
11277;11279;1217
41163;40391;460
40723;40725;202
13043;13042;222
12057;12065;753
11069;11071;454
11431;11433;132
11888;10430;910
21056;21054;184
40835;40880;473
50006;50898;627
10092;10211;494
13706;13704;2618
10562;50895;6304
40013;40015;319
31598;31600;301
31361;31363;233
31653;31655;286
40015;40461;375
40526;40599;357
31303;31359;1204
10687;10705;1821
40877;40879;274
21953;21955;295
50948;50946;692
21584;21582;607
11375;11377;176
50298;50002;367
21576;21572;1340
50084;50082;367
22280;22126;275
40586;40514;402
11207;11209;107
10010;10241;868
50346;50332;492
31217;31221;329
40447;40415;272
12440;12441;233
30807;30867;352
30924;30922;195
30770;30768;261
20416;20414;283
12884;12882;378
13260;13258;359
11830;11840;588
30818;30866;447
51319;51316;358
50903;10182;888
31021;31019;298
12305;12307;158
20007;20153;727
50599;50863;287
30831;30833;268
1000216;1000215;629
30844;32022;651
11646;11644;350
40002;12070;709
11894;10469;745
20769;20771;462
13770;13721;759
21140;21138;464
30200;30135;323
20251;20261;242
20940;20914;277
22378;22376;315
40004;40153;140
50085;50089;465
30994;30992;177
40009;40159;263
40300;40298;452
12667;12669;221
12781;12792;211
30840;30838;322
40592;40590;284
30039;30041;407
32005;32002;1402
20923;20925;180
22413;20337;474
13038;13036;217
12543;12545;135
30060;30058;515
30998;20054;351
30561;30559;270
11127;10995;322
11874;10459;414
12216;14338;380
10534;10532;308
11568;10863;74
21688;21690;343
22035;22037;319
14328;13163;413
20875;20873;239
10549;10327;590
10651;10653;172
31410;31408;272
10135;50904;456
30408;30406;342
32029;32031;234
22066;20978;318
13545;13547;5773
30025;30027;302
30625;30633;468
14087;14089;276
51072;51070;347
21339;21341;305
11076;11074;504
30373;30375;1811
31545;11874;393
21160;21148;1612
51343;51345;631
20533;20535;119
30289;30955;384
41001;41003;525
41024;41039;1089
30721;30723;228
50177;50197;392
50383;50385;276
20924;20912;292
21529;22526;234
20185;20187;316
12731;12729;208
20914;20923;225
50035;50037;238
10149;10151;397
20753;20769;312
10882;10880;785
31069;31071;258
14124;14122;595
32082;31259;572
20491;20493;187
10784;10776;837
11230;11228;266
21841;21843;444
11054;11050;692
11693;11695;875
40495;40493;320
21931;22295;144
40252;40744;419
11805;11807;119
40411;40449;313
20610;20608;206
11566;11556;237
50735;50741;222
13782;13784;228
10770;10768;386
31300;31298;286
30826;30824;208
50328;50084;303
41139;10581;314
21334;21332;234
12431;12433;220
30450;30448;231
50271;50273;343
30980;30978;261
12973;12975;225
41057;41016;323
10665;12877;520
30604;30602;337
50647;50649;2682
21229;21231;254
10177;50007;491
11417;11419;228
12653;12655;390
22030;22028;208
1000226;1000227;1469
12555;12554;187
13695;13708;298
20699;20698;194
20755;20757;317
10582;10584;275
40331;40387;329
30749;30751;1290
30567;30569;895
50471;50474;193
40431;40433;325
50493;50495;172
50286;50294;262
50967;50969;489
40802;40800;274
50348;50346;157
13935;13625;190
20041;20045;983
20313;20327;396
12071;40137;747
31188;31186;538
40259;40263;433
30254;11892;887
12036;12034;208
11739;13714;2319
13928;13926;409
31333;31335;353
11120;11084;691
40850;40838;357
30555;30589;206
31690;31688;443
21850;21848;470
30736;30352;834
51198;51196;411
10674;13214;1200
31536;31534;322
41107;41105;147
12193;12192;339
40412;40410;335
10672;13223;179
11915;11917;273
10863;11570;66
50696;50694;255
30139;30279;420
40258;40256;481
30047;30546;232
50693;50653;683
20944;20942;438
10525;10527;274
31151;31153;516
12648;12646;160
50232;50226;316
11702;11700;202
11229;14221;223
31072;31066;147
50238;50242;271
10873;10875;415
50098;50096;394
12765;12767;256
14162;14165;744
20596;20594;226
30803;30805;470
41010;41008;1972
50895;50009;433
12996;12994;321
13956;13954;964
40181;40183;316
11896;11894;412
21257;21259;473
30943;30945;396
13594;13592;1602
12630;40702;452
31903;31905;353
40417;40419;203
12307;12315;381
10163;10165;421
10288;10284;503
30595;30597;286
10665;10667;389
21925;22405;782
11027;11029;331
100043;100047;5648
10520;10518;336
11466;11464;231
50117;50119;366
12209;12211;276
40765;40767;124
12064;12062;373
1000217;1000216;748
12596;12629;207
13879;13881;235
40040;40036;196
10224;10121;344
12779;12781;177
30798;30796;418
10213;10231;916
13503;13505;324
10019;10143;527
21836;21834;531
10896;10894;1662
20357;20383;155
51212;51210;651
50049;50051;872
10102;10037;1498
40935;40926;388
40001;41177;631
21682;21680;268
31744;31742;246
11910;11908;131
30228;30226;168
41095;41096;284
13539;13540;4101
50990;50988;956
20736;20734;249
11679;11681;914
10802;11313;607
13512;13510;3267
41141;41143;289
13107;13105;286
30219;30221;299
31097;31099;194
40779;40781;298
21874;21860;533
20815;20835;197
50619;50621;1605
11471;14301;274
30735;30737;315
31681;31683;353
50103;50105;474
12634;12632;265
10327;10331;606
41116;41133;272
10177;50903;580
11041;11043;256
40987;40989;276
12065;12069;483
31570;31572;508
20157;20159;386
12272;12270;447
11403;11405;553
10887;10889;1585
10447;10470;994
21981;21983;844
22411;22413;400
10742;10740;289
11688;11686;414
20069;20677;448
13725;13727;196
30981;31091;394
11833;11835;1502
30255;30001;495
50112;50110;237
51203;51205;283
10492;11887;130
21689;21657;321
50822;50820;345
50006;50901;638
50976;50974;560
13130;13330;271
30812;30810;921
20154;20001;274
10322;10076;836
11286;11284;143
31214;31206;349
21403;21627;857
50499;51149;115
12676;12674;311
21591;21593;300
11826;11824;226
31835;30220;374
50113;50117;548
30289;31851;505
10103;10121;881
20913;20939;328
10883;10887;472
30116;30114;216
30731;30721;267
31662;31660;4381
40092;40090;368
40328;40326;257
10980;10978;2621
10017;12167;789
12333;12335;203
50397;50399;450
50479;50481;200
30352;30350;329
50443;50509;378
13640;13942;1146
31814;31812;338
20930;20928;202
30003;30553;232
12541;12789;188
31260;32083;578
21897;21899;329
50939;50941;324
11637;11639;379
22388;22385;112
50633;50635;4544
20382;20356;162
50432;50430;654
51003;51004;134
13840;13854;349
31048;31046;177
11434;13887;6602
30270;30268;164
30245;30255;647
41024;41022;345
20825;20827;288
21710;21708;667
10660;50907;12239
10102;10143;1207
30576;30574;323
21201;21203;432
21790;21624;247
22520;21365;773
50210;50208;248
11013;11015;600
10756;10748;328
10117;10121;610
10776;14270;2902
30163;30165;395
30255;30004;460
100032;100031;1546
40244;40242;241
20289;20284;605
21864;21862;576
30900;30876;362
40167;40195;411
22125;22277;628
20025;20183;688
30422;30420;205
40631;40614;277
10544;10507;736
12216;12214;542
30317;30319;509
12877;12879;239
31308;31302;400
51207;50431;291
13839;13853;2803
20134;11853;5906
31221;31266;795
40019;40025;402
41178;40163;581
12912;12910;170
31591;31589;304
11356;11354;263
30233;30235;177
50371;50362;169
30896;30894;410
100033;100032;1048
11875;14356;758
40715;40721;244
50280;50278;345
51274;50423;645
50021;50023;461
11097;11099;501
21840;21836;1608
51500;50498;176
40681;40683;175
12723;12725;214
40940;40938;551
11202;11200;381
12982;12980;316
50600;50598;349
13499;13503;2461
40121;40085;639
50313;50315;204
50159;50161;525
10777;10779;666
50446;50444;278
20185;20021;880
31342;31340;152
100046;100045;6667
32001;32003;2025
20097;21329;595
40954;40952;124
12256;12199;327
30032;30030;270
51161;51163;643
40667;40669;304
13998;13996;296
40009;40411;538
31438;31436;275
40069;40071;320
21000;20998;351
11567;11569;384
12454;12452;178
12167;12169;316
10757;10695;332
40893;40887;440
20909;20911;250
11168;11176;494
21640;21638;331
10120;10116;604
11216;11214;1315
13857;13843;520
21794;21792;2575
22002;22000;448
20261;20253;311
40529;40531;253
11083;11085;490
30272;30511;4192
10454;10430;1290
12760;12758;332
10356;10120;483
10567;10569;356
50379;51259;2499
21394;21393;1492
13834;13824;4819
30553;30555;900
20638;20636;255
40183;40363;304
10721;10723;156
30046;30044;475
13559;13561;743
14269;14271;333
50140;50138;313
13005;12959;273
10225;10231;653
50962;50960;268
30797;30855;250
50515;50447;368
22462;22460;513
31369;31370;248
10572;11929;477
31639;31641;1390
50808;50806;300
10322;10053;796
31804;30380;2566
11105;11129;1464
10637;10639;272
13692;13690;307
21577;21579;681
22523;22525;421
11929;11931;335
20486;20484;336
51342;51344;2543
20199;20201;159
41178;41176;269
12083;12085;113
13029;13031;246
20045;20047;391
31494;31492;155
11651;11653;161
31861;31863;204
10972;11106;1164
12968;12966;156
30342;30355;412
31202;31200;293
30256;30254;238
22086;22084;458
50605;50604;201
22272;22274;290
40057;40065;442
11438;11436;116
21353;21355;244
22453;22455;794
22016;22014;568
31931;31933;305
20518;20520;245
13933;13617;349
20966;21126;939
20991;20993;295
41177;40199;442
50890;50009;410
12230;12228;190
11125;11107;390
50007;50009;270
50953;50955;489
30623;30625;378
40737;40739;272
10426;10416;885
40918;40920;378
12522;12520;184
40445;40447;355
13475;13477;366
51315;51317;1918
13846;13844;4983
10213;10225;264
50799;50801;379
11857;12070;1926
21215;21217;416
20554;20552;262
10200;10198;162
21753;21754;353
31132;31130;158
12633;12665;215
20685;20687;220
12944;12940;364
13428;13426;156
12926;12924;217
50535;50537;439
30525;30527;522
10999;11001;215
50224;50222;320
40849;40851;208
40347;40349;341
21033;21035;309
40797;40794;163
31081;31137;370
30679;30681;341
22313;22312;108
11729;11727;234
40252;40057;468
21535;21537;325
20889;20907;268
21035;21026;166
50418;50416;572
12491;13115;353
13622;13620;739
13707;13691;3002
11193;11195;363
20200;20185;292
20188;20168;414
50070;50068;526
20626;20656;286
50187;50189;345
21883;21885;804
11188;11186;317
31770;31484;776
10845;10847;528
40695;40697;233
1000310;1000311;1446
10121;10349;670
12849;12851;285
31104;31102;257
41018;41055;573
30520;30518;252
21159;21267;1755
31452;31450;326
11424;11422;694
21447;22244;473
21145;21147;361
21381;21383;639
31216;31214;268
12153;12155;180
50577;50579;398
30756;30754;389
30227;30162;234
10228;10226;388
21729;21731;424
50394;50390;510
50028;50026;179
50006;50884;601
11058;11118;334
100042;100043;2703
10763;10765;2986
11888;10350;2909
20575;20577;241
50646;50662;344
21528;21560;289
30637;30639;342
50722;50708;218
51156;51154;544
11233;11183;936
21265;21263;412
51079;51081;230
31954;31952;477
20275;20290;201
11994;11992;325
20797;20799;347
100043;100044;4148
20792;20790;299
11623;11625;316
10735;10737;294
30189;30219;432
31428;31770;672
10575;10573;293
31263;31265;144
50530;50528;197
11305;11307;245
20680;20678;268
10618;10616;558
30284;30282;266
10046;10101;717
30646;30644;269
10840;10838;314
20068;20066;1065
31186;31192;368
10069;10123;1025
11874;11853;3397
13823;13825;2802
22467;22469;1857
12459;12438;211
30492;30490;259
21418;21416;147
11957;11959;347
12473;12475;350
11777;11779;984
31221;31223;432
20643;20645;379
20059;20061;685
20645;20673;249
11292;11274;2389
21530;21528;212
10798;10796;318
22237;21917;1613
30012;31271;488
11459;11461;134
11178;11168;267
11175;11239;187
12578;12576;316
30130;30128;208
40106;40104;452
12796;12767;365
10053;10101;587
40288;40272;493
30149;30151;417
12550;12548;218
12704;12702;339
31403;31405;202
21409;21411;456
20463;20465;331
50613;50631;676
41071;41073;201
10426;10422;819
51065;51067;1699
22000;20672;325
31023;31033;627
30497;30499;263
11758;11756;2028
12202;12200;295
20194;20198;546
20063;20627;1032
50633;50655;2963
40454;40458;228
20657;20659;337
50563;50565;845
50382;50464;398
20490;20429;525
11473;11475;334
40063;40519;271
31865;30010;949
100028;100029;1217
10202;10103;4982
41094;41115;247
12709;12711;141
11763;11765;293
50042;50040;303
21598;21596;517
40550;40548;211
41066;41064;197
50041;50259;434
50390;50388;401
30742;30740;568
20096;20094;768
12863;12865;275
40202;40200;357
22350;22348;362
21404;21402;663
40175;40711;384
11008;11158;403
20888;20886;293
20444;20442;294
20458;20456;270
31959;31961;886
50494;51146;230
40794;40799;246
10031;10103;1552
51142;51140;4757
21752;21750;173
21988;21986;279
31131;31140;202
30303;30305;453
21154;21278;594
14012;14010;249
21416;21697;972
31577;31575;1971
10459;10430;1318
14157;14159;5361
30031;30461;588
11398;11459;364
40407;40404;270
10071;10323;1251
13442;13440;245
14166;14164;6470
11348;10792;1070
50173;50175;445
20449;20451;294
31544;30642;520
50681;50647;1189
40002;11858;502
11142;10996;680
21549;21551;371
12342;12340;279
21173;21175;158
13191;13189;410
11715;11713;99
12718;12716;297
30135;30137;245
20681;20685;413
21019;21021;179
21395;21397;265
30672;30667;477
31676;31677;1102
31138;31080;360
10957;10959;854
1000223;1000235;645
12059;12079;730
30101;30279;460
21872;21866;1778
50327;50329;690
12564;12562;202
11618;11616;195
30511;10659;21109
41211;41213;570
11333;11335;179
10387;10389;335
20082;20080;1541
20820;20818;250
21271;21150;622
13071;13073;175
31244;31242;261
30882;30880;1002
12045;12042;308
30728;30726;278
12125;12127;208
14091;14088;448
10966;10964;512
13433;13435;2854
40815;40813;147
20329;20335;523
31828;31826;245
13949;13951;486
11541;11543;175
20762;20754;177
21757;21759;441
100047;100046;1000
11738;11755;1157
50404;50402;922
11774;14077;5220
20295;20297;209
30005;30272;717
50002;50009;1451
30843;32021;506
11980;11978;199
21612;21610;269
31389;31391;311
10283;10135;437
50849;50583;361
10630;10628;323
11443;11445;154
11145;11103;360
31854;31852;368
20432;20430;348
50439;50441;826
11106;10970;1812
40945;40947;442
20906;20890;238
31123;31125;320
21976;21974;460
11597;11599;242
21139;21251;1398
11478;11476;226
31822;31802;212
31006;31004;181
10441;10443;247
12599;12601;202
50476;50474;132
50146;50142;352
21941;21943;498
12878;14334;314
21397;21399;350
12176;12174;282
22400;22402;1247
51172;51170;294
1000229;1000228;1234
11940;11938;130
13638;13636;1219
31666;31668;182
10251;10257;499
11903;11905;205
30355;30703;683
13540;11102;953
10227;10231;638
20974;20972;449
31014;31028;508
1000312;1000311;879
50203;50205;298
41027;41029;284
11289;11291;205
12636;12634;473
50170;50168;317
21670;21668;271
50379;50383;584
11634;11632;227
13722;13720;865
50517;50452;567
21703;21705;144
40160;40101;532
50983;50985;582
31582;31584;460
11053;11055;545
20085;20965;898
20042;20040;326
13345;10363;523
10899;10901;8867
30281;30299;345
20443;20449;255
30922;30920;219
31429;31431;264
11717;11715;277
11681;11683;505
21983;22403;831
10357;10359;421
10935;10993;1017
31272;30011;293
21921;21839;653
11373;11375;405
10802;10801;559
40522;40506;341
22010;20824;257
10362;13345;614
40645;40640;296
30885;30887;166
12819;12849;190
10240;10012;655
30051;30053;250
12517;12519;284
12989;12991;413
21819;21816;276
31901;31903;445
13929;13609;344
30533;30537;546
31359;31361;428
1000228;1000227;2216
12925;12928;456
10732;10688;1053
21352;21342;664
12552;12550;117
13123;13124;225
30156;30154;272
40165;40167;205
31227;31239;374
11564;11496;169
12797;12811;284
50851;50849;431
30593;30595;220
31478;31476;351
50969;50971;358
50815;50817;286
11006;11004;656
50743;50753;255
20977;20967;235
41300;41298;325
12010;12008;278
31245;31318;373
10254;10252;180
21835;21841;3224
20056;20054;199
50063;50065;422
20500;20498;213
10048;10101;672
11067;11069;890
11116;10982;492
50081;50327;403
40298;40296;376
11874;10430;1147
40011;40013;267
20188;20199;456
21600;21598;269
20771;20773;212
12288;12266;500
10128;10063;811
30427;30475;253
20167;20311;385
50907;50009;354
12823;12825;159
30686;30684;185
11219;11221;760
12223;12225;250
30965;31035;467
14229;14231;151
10700;10698;300
30511;30041;900
41150;40782;363
40721;40723;272
50677;50679;531
20362;20360;584
21653;21679;225
50859;51059;296
50509;50511;415
20069;20416;206
13977;13979;403
30999;31551;444
12975;12977;326
30838;30836;420
31039;31041;226
50688;50678;312
30037;30039;277
31137;31139;306
12263;12256;534
31551;31000;424
12669;12671;146
40590;40588;234
22469;22471;2082
20208;20206;261
100027;100028;1116
12377;12379;85
10714;10712;302
20869;20871;512
10199;10177;395
40508;40506;282
12958;13214;516
12304;12271;578
11809;11803;214
12461;12463;194
50016;50014;335
12915;12919;741
21320;20098;646
20931;22300;607
11429;11431;348
22404;21926;831
21231;21233;299
12050;12042;232
20631;20633;308
21993;20340;1212
21364;21362;363
40959;40961;89
20855;20857;244
21740;21738;190
51196;50429;389
21397;21525;154
12804;12782;571
20224;20208;366
50355;50371;779
50683;50695;739
21801;21803;551
21267;21265;230
50158;50148;271
30381;31805;2234
22139;20642;1956
40522;40520;412
100042;100046;6982
31261;31263;230
50523;50525;345
30891;30857;427
11954;11952;116
10338;10336;283
30420;30412;630
21685;21686;521
11359;11361;366
1000214;1000213;1215
1000313;100031;990
50380;50092;429
21986;20340;1514
13262;13260;391
10768;10766;1221
30805;30865;209
22023;22025;329
10505;10506;336
11800;11798;330
50001;10199;1372
31053;31055;406
11860;11856;1590
13921;13585;568
30324;30322;582
31285;31289;183
21586;21584;230
20785;20787;177
50331;50345;497
40855;40850;153
50086;50084;204
13554;13552;395
12753;12755;204
20385;20339;514
20528;20526;121
30754;30752;814
10189;10191;405
12232;12230;356
13624;13934;231
12790;12542;203
20334;20392;589
12386;12384;242
22380;22378;188
40216;40160;428
12439;12431;171
10612;10257;674
40693;40695;150
40645;40657;236
50532;50530;221
12851;12853;216
20682;20680;186
10656;13370;551
22343;22345;2589
10254;10255;495
50072;50070;285
13263;13264;374
50226;50224;235
32024;30846;815
13888;13886;218
12928;12926;153
30677;30679;333
21647;21649;272
50420;50418;603
12344;12342;121
10231;10233;485
11101;13543;879
12580;12578;208
40925;40923;185
11736;11738;916
13694;13692;297
51149;51151;163
21996;21998;282
13584;13920;585
50801;50803;604
31837;31843;605
11173;11237;190
11979;11982;148
13030;12986;3473
30005;30553;393
20070;20068;486
30518;30516;224
50526;50122;427
11081;11083;477
11959;11961;212
30043;30513;481
11303;11305;225
